Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
14928,Pfizer Inc,54236,Pfizer Groton Plant,CT,New London,TG 3,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,10,10,10,1,1952,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,10,10,10,10,6H,6H,Y,,Y,
14928,Pfizer Inc,54236,Pfizer Groton Plant,CT,New London,TG 4,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,10,5,5,1,1994,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5,5,5,5,6H,6H,Y,,Y,
14928,Pfizer Inc,54236,Pfizer Groton Plant,CT,New London,TG5,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,7.5,7.5,7.5,8,2001,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,7.5,7.5,7.5,7.5,6H,6H,Y,,Y,
56652,DTE Stockton LLC,54238,Stockton Biomass,CA,San Joaquin,STG,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,54,45,45,12,1987,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
13542,Newman & Co Inc,54250,Newman (PA),PA,Philadelphia,001,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,1.8,1.8,1.8,5,1964,NG,DFO,Y,N,,,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,N,,,
17897,St Mary's Hospital,54262,Saint Marys Hospital Power Plant,MN,Olmsted,4,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,3,2.7,2.7,1,1971,NG,DFO,Y,N,,,,,,,Y,Y,2.7,2.7,2.7,2.7,1H,1H,N,,,
16553,Saguaro Power Co,54271,Saguaro Power,NV,Clark,CTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,45.1,36,38,9,1991,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,36,38,36,35,1H,1H,Y,,Y,
16553,Saguaro Power Co,54271,Saguaro Power,NV,Clark,CTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,45.1,36,38,9,1991,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,36,38,36,35,1H,1H,Y,,Y,
9394,Interstate Paper LLC,54281,Interstate Paper LLC Riceboro,GA,Liberty,577A,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,14.5,14.5,14.5,3,1968,BLQ,WDS,Y,Y,NG,BLQ,SLW,WDS,TDF,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN1,SB,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,18,15,18,9,1992,NG,DFO,Y,N,,,,,,,Y,Y,12,15,12,15,1H,1H,Y,Y,Y,Y
772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN2,SB,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,17.5,15,17.5,10,1992,NG,DFO,Y,N,,,,,,,Y,Y,12,15,12,15,1H,1H,Y,Y,Y,Y
772,Archer Daniels Midland Co,54316,Archer Daniels Midland Southport,NC,Brunswick,GEN3,SB,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,17,15,17,4,1995,NG,DFO,Y,N,,,,,,,Y,Y,12,15,12,15,1H,1H,Y,Y,Y,Y
27770,Ocean State Power II,54324,Ocean State Power II,RI,Providence,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,82.8,71.2,77.8,10,1991,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,71.2,77.8,71.2,77.8,1H,1H,Y,Y,Y,
27770,Ocean State Power II,54324,Ocean State Power II,RI,Providence,GEN2,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,82.8,71.2,77.8,10,1991,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,71.2,77.8,71.2,77.8,1H,1H,Y,Y,Y,
2468,Bucknell University,54333,Bucknell University,PA,Union,G001,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,4.7,4.5,5.5,6,1998,NG,DFO,Y,N,,,,,,,Y,Y,4.5,5.5,4.5,5.5,1H,1H,Y,,Y,
2468,Bucknell University,54333,Bucknell University,PA,Union,G502,OP,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,1.2,0.8,1.2,10,1991,NG,DFO,Y,N,,,,,,,Y,Y,0.8,1.2,0.8,1.2,1H,1H,Y,,Y,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENA,OP,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,10,1973,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENB,OP,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,10,1973,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GENC,OP,Other Waste Biomass,ST,Industrial CHP,7,2.5,2.5,2.5,1,1995,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
16098,"Rio Grande Valley Sugar Growers, Inc.",54338,Rio Grande Valley Sugar Growers,TX,Hidalgo,GEND,OP,Other Waste Biomass,ST,Industrial CHP,7,16,10,10,8,2009,AB,NG,Y,Y,AB,NG,,,,,N,, , , , ,,,,,,
61880,Graphic Packaging International - Augusta,54358,Graphic Packaging International Augusta Mill,GA,Richmond,1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,27,25.3,25.4,8,1960,WDS,NG,Y,Y,NG,BLQ,WDS,,,,N,N, , , , ,,,,,,
61880,Graphic Packaging International - Augusta,54358,Graphic Packaging International Augusta Mill,GA,Richmond,3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,18.7,17.5,17.6,1,1965,WDS,NG,Y,Y,NG,BLQ,WDS,,,,N,N, , , , ,,,,,,
22208,University of Colorado,54372,University of Colorado,CO,Boulder,GT1,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,16,15,16,8,1992,NG,DFO,Y,N,,,,,,,Y,N,15,15,15,15,1H,6H,Y,,Y,
22208,University of Colorado,54372,University of Colorado,CO,Boulder,GT2,OP,Natural Gas Fired Combined Cycle,CT,Commercial CHP,5,16,15,16,8,1992,NG,DFO,Y,N,,,,,,,Y,N,15,15,15,15,1H,6H,Y,,Y,
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,WI,Dodge,1,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,1,1,1,5,1951,NG,DFO,Y,Y,BIT,NG,DFO,WDS,,,Y,Y,1,1,1,1,24H,6H,Y,Y,Y,
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,WI,Dodge,2,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,1,1,1,5,1951,NG,DFO,Y,Y,BIT,NG,DFO,WDS,,,Y,Y,1,1,1,1,24H,24H,Y,Y,Y,
18028,State of Wisconsin,54408,UW Madison Charter Street Plant,WI,Dane,1,OP,Natural Gas Steam Turbine,ST,Commercial CHP,5,9.7,9.7,9.7,1,1965,NG,DFO,Y,N,,,,,,,Y,Y,9.7,9.7,9.7,9.7,1H,1H,Y,Y,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN1,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.5,2.2,2.2,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN2,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.6,2.3,2.3,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN3,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.7,2.3,2.3,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN4,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.5,2.2,2.2,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN5,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.7,2.3,2.3,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
19553,Unisea Inc,54422,Unisea G 2,AK,Aleutians West,GEN6,OP,Petroleum Liquids,IC,Industrial Non-CHP,6,2.5,2.2,2.2,8,1990,DFO,OBL,Y,Y,DFO,OBL,,,,,N,, , , , ,,,,,,
49901,Northern Star Generation Services Co LLC,54426,Mulberry Cogeneration Facility,FL,Polk,GT1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,82,78,80,5,1994,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,78,80,78,80,1H,1H,Y,Y,Y,
7043,Temple-Inland Corp,54427,Gaylord Container Bogalusa,LA,Washington,NO10,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,37,34.4,34.8,4,1999,BLQ,WDS,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
7043,Temple-Inland Corp,54427,Gaylord Container Bogalusa,LA,Washington,NO8,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25,22.5,23.5,3,1981,BLQ,WDS,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
7043,Temple-Inland Corp,54427,Gaylord Container Bogalusa,LA,Washington,NO9,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,37.5,34.9,35.3,6,1979,BLQ,WDS,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
38215,Phillips 66 - Los Angeles,54451,Los Angeles Refinery Wilmington,CA,Los Angeles,G2,OP,Other Gases,GT,Industrial CHP,7,58.5,50,52,5,1988,OG,NG,Y,Y,OG,NG,,,,,N,, , , , ,,,,,,
16024,Riverwood Intl USA Inc,54464,Riverwood International Macon Mill,GA,Bibb,0001,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,12.8,12.8,6,1948,BLQ,WDS,Y,Y,BLQ,WDS,BIT,WO,NG,,Y,Y,7.5,7.5,1,1,UNK,UNK,Y,Y,Y,
16024,Riverwood Intl USA Inc,54464,Riverwood International Macon Mill,GA,Bibb,0002,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5,4.7,4.7,6,1948,BLQ,WDS,Y,Y,BLQ,WDS,BIT,WO,NG,,Y,Y,4.7,4.7,1,1,UNK,UNK,Y,Y,Y,
16024,Riverwood Intl USA Inc,54464,Riverwood International Macon Mill,GA,Bibb,0003,OS,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5,4.7,4.7,6,1948,BLQ,WDS,Y,Y,BLQ,WDS,BIT,WO,NG,,Y,Y,4.7,4.7,1,1,UNK,UNK,Y,Y,Y,
16024,Riverwood Intl USA Inc,54464,Riverwood International Macon Mill,GA,Bibb,0004,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,15.9,20,20,6,1981,BLQ,WDS,Y,Y,BLQ,WDS,BIT,WO,NG,,Y,Y,21.6,21.6,1,1,UNK,UNK,Y,Y,Y,
16024,Riverwood Intl USA Inc,54464,Riverwood International Macon Mill,GA,Bibb,0005,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40,39.5,39.5,9,2013,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
17604,Southern Minnesota Beet Sugar,54533,Southern Minnesota Beet Sugar,MN,Renville,0001,OP,Conventional Steam Coal,ST,Industrial CHP,7,7.5,7.5,7.5,9,1976,SUB,NG,Y,Y,SUB,NG,,,,,N,, , , , ,,,,,,
15500,Puget Sound Energy Inc,54537,Ferndale Generating Station,WA,Whatcom,CT1A,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,95.9,86,94,4,1994,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,86,94,84.7,92.3,1H,1H,N,,,
15500,Puget Sound Energy Inc,54537,Ferndale Generating Station,WA,Whatcom,CT1B,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,95.9,86,94,4,1994,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,86,94,84.7,92.3,1H,1H,N,,,
13994,Oglethorpe Power Corporation,54538,Hartwell Energy Facility,GA,Hart,MAG1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,180,149.5,176.8,4,1994,NG,DFO,Y,N,,,,,,,Y,Y,150.96,174,150.96,174,1H,1H,Y,Y,,
13994,Oglethorpe Power Corporation,54538,Hartwell Energy Facility,GA,Hart,MAG2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,180,148.6,176.8,4,1994,NG,DFO,Y,N,,,,,,,Y,Y,150.87,174,150.87,174,1H,1H,Y,Y,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,20,22,22,1,1958,BLQ,WDS,Y,Y,WDS,NG,OBL,,,,N,, , , , ,,,,,,
11169,Longview Fibre Co,54562,Longview Fibre,WA,Cowlitz,7,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25,25,25,4,1966,BLQ,WDS,Y,Y,WDS,NG,OBL,,,,N,, , , , ,,,,,,
13943,Ocean County Utilities Auth,54569,Bayville Central Facility,NJ,Ocean,COG1,OP,Other Waste Biomass,IC,Commercial CHP,5,0.3,0.3,0.3,9,1988,OBG,NG,Y,Y,OBG,NG,,,,,,, , , , ,,,,,,
13943,Ocean County Utilities Auth,54569,Bayville Central Facility,NJ,Ocean,COG2,OP,Other Waste Biomass,IC,Commercial CHP,5,0.3,0.3,0.3,9,1988,OBG,NG,Y,Y,OBG,NG,,,,,,, , , , ,,,,,,
13943,Ocean County Utilities Auth,54569,Bayville Central Facility,NJ,Ocean,COG3,OP,Other Waste Biomass,IC,Commercial CHP,5,0.3,0.3,0.3,9,1988,OBG,NG,Y,Y,OBG,NG,,,,,,, , , , ,,,,,,
65159,"BT Generation Holdings, LLC",54586,Tanner Street Generation,MA,Middlesex,TRENT,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,57.9,58,58,10,2008,NG,DFO,Y,N,,,,,,,Y,Y,58,58,58,58,1H,1H,Y,,Y,
65159,"BT Generation Holdings, LLC",54586,Tanner Street Generation,MA,Middlesex,VAX,OP,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,27.1,17,19,10,1992,NG,DFO,Y,N,,,,,,,Y,Y,17,19,17,19,1H,1H,Y,,Y,
15253,Power City Partners LP,54592,Massena Energy Facility,NY,St Lawrence,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,66.5,46,56,7,1992,NG,DFO,Y,N,,,,,,,Y,Y,46,56,46,56,1H,1H,Y,,Y,
56478,University of Michigan NCampus Research,54604,Warner Lambert,MI,Washtenaw,5164,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3,2.8,3.2,8,1989,NG,DFO,Y,N,,,,,,,Y,N,2.6,3.5,2.6,3.5,1H,1H,Y,Y,,
21621,United Technologies,54605,Pratt & Whitney,CT,Hartford,FT-8,OP,Natural Gas Fired Combustion Turbine,GT,Industrial CHP,7,25.8,28,31,1,1992,NG,DFO,Y,N,,,,,,,Y,Y,28,31,27,27,1H,1H,Y,Y,Y,
4417,Ingredion Inc - Winston Salem,54618,Ingredion Winston Salem,NC,Forsyth,7500,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,6.6,6.6,12,1985,WDS,NG,Y,Y,WDS,BIT,,,,,N,, , , , ,,,,,,
4417,Ingredion Inc - Winston Salem,54618,Ingredion Winston Salem,NC,Forsyth,900,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,0.9,0.4,0.5,5,1993,WDS,NG,Y,Y,WDS,BIT,,,,,N,, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,1A,OP,Other Waste Biomass,IC,Commercial CHP,5,2,2,2,3,2014,OBG,NG,Y,Y,OBG,NG,LFG,,,,N,, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,2A,OP,Other Waste Biomass,IC,Commercial CHP,5,2,2,2,3,2014,OBG,NG,Y,Y,OBG,NG,LFG,,,,N,, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,3A,OP,Other Waste Biomass,IC,Commercial CHP,5,2,2,2,11,2014,OBG,NG,Y,Y,OBG,NG,LFG,,,,N,, , , , ,,,,,,
12411,Miami Dade Water & Sewer Dept,54624,South District Wastewater Treatment Plt,FL,Miami Dade,4A,OP,Other Waste Biomass,IC,Commercial CHP,5,2,2,2,11,2014,OBG,NG,Y,Y,OBG,NG,LFG,,,,N,, , , , ,,,,,,
13060,Mt Poso Cogeneration Co,54626,Mt Poso Cogeneration,CA,Kern,TG01,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,62,42.4,42.4,5,1989,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
13492,New Hope Power Company,54627,Okeelanta Cogeneration,FL,Palm Beach,GEN1,OP,Other Waste Biomass,ST,IPP CHP,3,74.9,74.9,74.9,1,1996,AB,NG,Y,Y,AB,DFO,NG,WDS,,,N,, , , , ,,,,,,
13492,New Hope Power Company,54627,Okeelanta Cogeneration,FL,Palm Beach,GEN2,OP,Other Waste Biomass,ST,IPP CHP,3,54,30,30,8,2006,AB,NG,Y,Y,AB,DFO,NG,WDS,,,N,, , , , ,,,,,,
56137,Domtar LLC,54638,Johnsonburg Mill,PA,Elk,PT1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,54,49,49,2,1993,BLQ,NG,Y,Y,BLQ,NG,,,,,N,, , , , ,,,,,,
60789,"Essential Power Operating Company, LLC",54640,NAEA Lakewood LLC,NJ,Ocean,GEN1,SB,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,77.9,89.5,90.5,4,1994,NG,DFO,Y,N,,,,,,,Y,Y,69.2,84.6,69.2,83,1H,1H,Y,,Y,
60789,"Essential Power Operating Company, LLC",54640,NAEA Lakewood LLC,NJ,Ocean,GEN2,SB,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,77.9,90.5,91.5,4,1994,NG,DFO,Y,N,,,,,,,Y,Y,69.2,83.6,69.2,83,1H,1H,Y,,Y,
60789,"Essential Power Operating Company, LLC",54640,NAEA Lakewood LLC,NJ,Ocean,GEN3,SB,Natural Gas Fired Combined Cycle,CA,IPP Non-CHP,2,81,85,85,4,1994,NG,DFO,Y,N,,,,,,,Y,Y,79.7,82.2,79.7,77,UNK,UNK,Y,,Y,
9210,International Paper Co-Riegelwood,54656,International Paper Riegelwood Mill,NC,Columbus,NO3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,44,44.5,40.7,12,1976,BLQ,SLW,Y,Y,BLQ,WDS,RFO,NG,SLW,,Y,Y,40,40,40,40,UNK,UNK,N,,,
24206,Amalgamated Sugar Co-Nampa,54690,Amalgamated Sugar LLC Nampa,ID,Canyon,6500,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,6,6,6,10,1968,NG,BIT,Y,Y,NG,BIT,,,,,N,, , , , ,,,,,,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,1,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,12,1967,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,11,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,2,1971,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,12,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,7,1972,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,13,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,7,1972,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,14,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,7,1972,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,15,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3.1,2.9,2.9,8,1972,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,3,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3.1,2.9,2.9,12,1967,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,4,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3.1,2.9,2.9,12,1967,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,7,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3.1,2.9,2.9,12,1967,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
14989,Freeport McMoRan Inc,54734,Freeport McMoRan,NM,Grant,8,SB,Petroleum Liquids,IC,Industrial Non-CHP,6,3,2.9,2.9,12,1967,DFO,NG,Y,N,,,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,
3836,NorthStar Clean Energy,54751,Genesee Power Station LP,MI,Genesee,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,39.5,35,35,12,1995,WDS,TDF,Y,Y,WDS,TDF,,,,,N,, , , , ,,,,,,
56291,International Paper Co.,54752,International Paper Pine Hill Mill,AL,Wilcox,NO1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40,40,40,8,1968,WDS,NG,Y,Y,NG,WDS,,,,,N,, , , , ,,,,,,
56291,International Paper Co.,54752,International Paper Pine Hill Mill,AL,Wilcox,NO2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,37.4,34.8,35.1,11,1982,BLQ,RFO,Y,Y,NG,BLQ,RFO,,,,N,, , , , ,,,,,,
59976,"WestRock Mill Company, LLC",54763,WestRock Demopolis Mill,AL,Marengo,2TG,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,12.5,8.6,10.8,10,1982,BLQ,WDS,Y,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
59976,"WestRock Mill Company, LLC",54763,WestRock Demopolis Mill,AL,Marengo,4TG,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,34.9,34.9,34.9,3,2014,BLQ,WDS,Y,Y,BLQ,WDS,NG,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN1,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN10,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN11,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN12,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN13,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN14,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN15,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN16,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN17,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN18,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN19,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,5,2000,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
5178,Dinwiddie Power Inc,54766,Boydton Plank Road Cogen Plant Hybrid,VA,Dinwiddie,GEN2,OP,Petroleum Liquids,IC,IPP Non-CHP,2,0.3,0.3,0.3,6,1993,DFO,NG,Y,Y,DFO,NG,,,,,N,, , , , ,,,,,,
