Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65579,Vaquero,TX,Cameron,VQ9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65580,Villa Cavasos,TX,Cameron,VC9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65581,Westover,TX,Ector,WSI9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64449,"Texas Microgrid, LLC",66549,HEB00063,TX,Brazoria,H0631,Natural Gas Internal Combustion Engine,IC,H063,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,6,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66549,HEB00063,TX,Brazoria,H0632,Natural Gas Internal Combustion Engine,IC,H063,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,6,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66549,HEB00063,TX,Brazoria,H0633,Natural Gas Internal Combustion Engine,IC,H063,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,6,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66549,HEB00063,TX,Brazoria,H0634,Natural Gas Internal Combustion Engine,IC,H063,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,6,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66550,HEB00069,TX,Nueces,H0691,Natural Gas Internal Combustion Engine,IC,H069,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66550,HEB00069,TX,Nueces,H0692,Natural Gas Internal Combustion Engine,IC,H069,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66550,HEB00069,TX,Nueces,H0693,Natural Gas Internal Combustion Engine,IC,H069,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66550,HEB00069,TX,Nueces,H0694,Natural Gas Internal Combustion Engine,IC,H069,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66561,BUC00040,TX,Fort Bend,B0401,Natural Gas Internal Combustion Engine,IC,B040,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,7,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66561,BUC00040,TX,Fort Bend,B0402,Natural Gas Internal Combustion Engine,IC,B040,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,7,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66561,BUC00040,TX,Fort Bend,B0403,Natural Gas Internal Combustion Engine,IC,B040,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,7,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66561,BUC00040,TX,Fort Bend,B0404,Natural Gas Internal Combustion Engine,IC,B040,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,7,2017, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66562,HEB00591,TX,Williamson,H5911,Natural Gas Internal Combustion Engine,IC,H591,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66562,HEB00591,TX,Williamson,H5912,Natural Gas Internal Combustion Engine,IC,H591,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66562,HEB00591,TX,Williamson,H5913,Natural Gas Internal Combustion Engine,IC,H591,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66562,HEB00591,TX,Williamson,H5914,Natural Gas Internal Combustion Engine,IC,H591,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66563,HEB00092,TX,Victoria,H0921,Natural Gas Internal Combustion Engine,IC,H092,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,1,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66563,HEB00092,TX,Victoria,H0922,Natural Gas Internal Combustion Engine,IC,H092,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,1,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66563,HEB00092,TX,Victoria,H0923,Natural Gas Internal Combustion Engine,IC,H092,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,1,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66563,HEB00092,TX,Victoria,H0924,Natural Gas Internal Combustion Engine,IC,H092,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,1,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66564,HEB00095,TX,Webb,H0951,Natural Gas Internal Combustion Engine,IC,H095,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,9,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66564,HEB00095,TX,Webb,H0952,Natural Gas Internal Combustion Engine,IC,H095,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,9,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66564,HEB00095,TX,Webb,H0953,Natural Gas Internal Combustion Engine,IC,H095,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,9,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66564,HEB00095,TX,Webb,H0954,Natural Gas Internal Combustion Engine,IC,H095,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,9,2018, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB1,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB2,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB3,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB4,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB5,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB6,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64449,"Texas Microgrid, LLC",66565,HEBCCBakery,TX,Nueces,HCCB7,Natural Gas Internal Combustion Engine,IC,HCCB,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,OP,X,11,2019, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
